Date,Open,High,Low,Close,Adj Close,Volume
2020-07-31,31.500000,31.850000,31.500000,31.700001,27.351204,56621
2020-08-03,31.700001,31.700001,31.299999,31.700001,27.351204,125751
2020-08-04,31.700001,31.700001,31.400000,31.500000,27.178638,114384
2020-08-05,31.500000,31.850000,31.500000,31.850000,27.480623,69667
2020-08-06,32.000000,32.000000,31.650000,31.700001,27.351204,107475
2020-08-07,31.750000,31.900000,31.600000,31.600000,27.264921,86162
2020-08-10,31.600000,31.900000,31.600000,31.799999,27.437485,49751
2020-08-11,31.850000,31.950001,31.850000,31.850000,27.480623,84819
2020-08-12,31.850000,31.950001,31.450001,31.799999,27.437485,82501
2020-08-13,31.799999,31.950001,31.799999,31.900000,27.523766,87630
2020-08-14,31.900000,32.200001,31.850000,32.049999,27.653187,216935
2020-08-17,32.099998,32.700001,32.099998,32.500000,28.041454,150607
2020-08-18,32.599998,32.700001,32.400002,32.599998,28.127733,91012
2020-08-19,32.599998,32.700001,32.400002,32.599998,28.127733,117062
2020-08-20,32.599998,32.599998,31.650000,31.900000,27.523766,173389
2020-08-21,32.150002,32.150002,31.850000,32.049999,27.653187,114251
2020-08-24,32.049999,32.049999,31.850000,31.950001,27.566906,44503
2020-08-25,31.950001,32.299999,31.950001,32.099998,27.696327,30750
2020-08-26,32.099998,32.200001,31.900000,32.099998,27.696327,46378
2020-08-27,32.250000,32.250000,32.049999,32.099998,27.696327,68101
2020-08-28,32.000000,32.200001,31.950001,31.950001,27.566906,52476
2020-08-31,32.049999,32.200001,32.000000,32.099998,27.696327,44007
2020-09-01,32.200001,32.200001,32.000000,32.200001,27.782610,24976
2020-09-02,32.200001,32.200001,32.049999,32.049999,27.653187,53754
2020-09-03,32.049999,32.150002,32.049999,32.099998,27.696327,19302
2020-09-04,32.000000,32.000000,31.799999,31.950001,27.566906,78101
2020-09-07,32.099998,32.150002,32.000000,32.049999,27.653187,52283
2020-09-08,32.049999,32.099998,32.000000,32.049999,27.653187,40955
2020-09-09,31.850000,32.150002,31.850000,32.049999,27.653187,83453
2020-09-10,32.000000,32.400002,32.000000,32.400002,27.955173,146605
2020-09-11,32.450001,32.450001,32.299999,32.299999,27.868891,133631
2020-09-14,32.349998,32.500000,32.349998,32.500000,28.041454,136033
2020-09-15,32.599998,32.750000,32.500000,32.700001,28.214016,169256
2020-09-16,32.650002,32.799999,32.599998,32.700001,28.214016,106830
2020-09-17,32.700001,32.750000,32.650002,32.650002,28.170877,72126
2020-09-18,32.700001,32.849998,32.700001,32.799999,28.300297,110143
2020-09-21,32.799999,32.950001,32.799999,32.849998,28.343439,65707
2020-09-22,32.650002,32.700001,32.599998,32.700001,28.214016,79796
2020-09-23,32.650002,32.799999,32.549999,32.799999,28.300297,105095
2020-09-24,32.599998,32.599998,31.799999,32.000000,27.610046,267710
2020-09-25,31.850000,32.250000,31.850000,32.250000,27.825750,118095
2020-09-28,32.049999,32.349998,32.049999,32.349998,27.912029,26550
2020-09-29,32.349998,32.400002,32.250000,32.299999,27.868891,61908
2020-09-30,32.299999,32.299999,32.150002,32.250000,27.825750,34607
2020-10-05,32.500000,32.650002,32.400002,32.650002,28.170877,38232
2020-10-06,32.650002,32.900002,32.599998,32.900002,28.386581,77603
2020-10-07,33.000000,33.000000,32.700001,32.900002,28.386581,44878
2020-10-08,32.700001,33.000000,32.650002,33.000000,28.472860,56026
2020-10-12,33.000000,33.000000,32.799999,32.950001,28.429720,32358
2020-10-13,32.799999,32.950001,32.799999,32.950001,28.429720,42433
2020-10-14,33.099998,33.150002,33.000000,33.099998,28.559141,78590
2020-10-15,33.099998,33.099998,32.650002,32.650002,28.170877,128500
2020-10-16,32.599998,32.900002,32.599998,32.799999,28.300297,33095
2020-10-19,32.950001,33.349998,32.700001,33.349998,28.774843,151158
2020-10-20,33.349998,33.349998,33.099998,33.099998,28.559141,24449
2020-10-21,32.500000,33.000000,32.500000,32.750000,28.257158,208063
2020-10-22,32.750000,32.950001,32.650002,32.900002,28.386581,46536
2020-10-23,32.950001,32.950001,32.700001,32.950001,28.429720,19152
2020-10-26,33.099998,33.099998,32.900002,32.950001,28.429720,20339
2020-10-27,32.900002,32.900002,32.750000,32.900002,28.386581,30719
2020-10-28,33.000000,33.000000,32.750000,32.750000,28.257158,19120
2020-10-29,32.400002,32.750000,32.400002,32.700001,28.214016,32231
2020-10-30,32.549999,32.700001,32.299999,32.500000,28.041454,94006
2020-11-02,32.599998,32.599998,32.500000,32.549999,28.084595,36000
2020-11-03,32.599998,32.750000,32.599998,32.650002,28.170877,36250
2020-11-04,32.700001,32.849998,32.700001,32.849998,28.343439,22352
2020-11-05,32.900002,32.900002,32.750000,32.799999,28.300297,11001
2020-11-06,32.750000,32.849998,32.700001,32.750000,28.257158,56001
2020-11-09,32.900002,32.950001,32.849998,32.849998,28.343439,76536
2020-11-10,32.849998,32.900002,32.799999,32.849998,28.343439,73483
2020-11-11,32.900002,33.000000,32.900002,33.000000,28.472860,63457
2020-11-12,33.000000,33.049999,33.000000,33.000000,28.472860,157138
2020-11-13,33.099998,33.150002,33.000000,33.000000,28.472860,175468
2020-11-16,33.099998,33.250000,33.000000,33.099998,28.559141,246504
2020-11-17,33.049999,33.200001,32.900002,33.099998,28.559141,175134
2020-11-18,33.150002,33.200001,33.000000,33.000000,28.472860,186325
2020-11-19,33.000000,33.099998,32.950001,33.000000,28.472860,70486
2020-11-20,33.000000,33.150002,32.950001,33.000000,28.472860,83408
2020-11-23,33.000000,33.250000,33.000000,33.150002,28.602283,138996
2020-11-24,33.049999,33.200001,33.000000,33.000000,28.472860,195750
2020-11-25,33.150002,33.150002,32.950001,32.950001,28.429720,193730
2020-11-26,33.000000,33.099998,32.950001,33.000000,28.472860,221679
2020-11-27,33.250000,33.250000,33.000000,33.000000,28.472860,204103
2020-11-30,33.049999,33.150002,33.000000,33.000000,28.472860,420951
2020-12-01,33.099998,33.099998,32.950001,33.000000,28.472860,168507
2020-12-02,33.000000,33.299999,33.000000,33.000000,28.472860,297814
2020-12-03,33.000000,33.099998,33.000000,33.000000,28.472860,115752
2020-12-04,33.000000,33.150002,33.000000,33.000000,28.472860,207601
2020-12-07,33.049999,33.049999,32.950001,32.950001,28.429720,108871
2020-12-08,32.950001,33.099998,32.900002,33.000000,28.472860,111012
2020-12-09,33.000000,33.099998,32.950001,33.049999,28.516001,433502
2020-12-10,33.150002,33.150002,32.950001,33.000000,28.472860,131126
2020-12-11,32.950001,33.099998,32.950001,33.000000,28.472860,67500
2020-12-14,33.000000,33.099998,32.950001,33.000000,28.472860,77059
2020-12-15,33.000000,33.099998,32.950001,33.000000,28.472860,163062
2020-12-16,33.000000,33.099998,32.950001,33.000000,28.472860,303101
2020-12-17,33.099998,33.099998,32.900002,33.049999,28.516001,187000
2020-12-18,33.099998,33.099998,32.950001,33.000000,28.472860,223018
2020-12-21,33.099998,33.099998,32.950001,33.000000,28.472860,230474
2020-12-22,33.049999,33.099998,32.950001,32.950001,28.429720,235250
2020-12-23,32.950001,33.000000,32.900002,32.900002,28.386581,112900
2020-12-24,32.950001,33.049999,32.950001,33.000000,28.472860,133018
2020-12-25,33.000000,33.049999,32.950001,33.000000,28.472860,110812
2020-12-28,33.049999,33.099998,32.950001,33.000000,28.472860,329473
2020-12-29,33.049999,33.049999,32.950001,33.000000,28.472860,168500
2020-12-30,33.049999,33.049999,32.950001,33.000000,28.472860,225362
2020-12-31,33.000000,33.099998,32.950001,32.950001,28.429720,284751
2021-01-04,33.000000,33.049999,32.950001,33.000000,28.472860,314600
2021-01-05,33.000000,33.049999,32.950001,33.000000,28.472860,209750
2021-01-06,32.950001,33.099998,32.500000,32.750000,28.257158,409534
2021-01-07,32.799999,32.950001,32.799999,32.900002,28.386581,101130
2021-01-08,32.900002,33.000000,32.849998,33.000000,28.472860,209001
2021-01-11,32.799999,33.000000,32.799999,32.849998,28.343439,94767
2021-01-12,32.849998,32.900002,32.799999,32.799999,28.300297,93245
2021-01-13,32.799999,33.000000,32.799999,33.000000,28.472860,133361
2021-01-14,33.000000,33.000000,32.849998,32.849998,28.343439,55390
2021-01-15,33.000000,33.049999,32.799999,32.900002,28.386581,210300
2021-01-18,32.900002,32.950001,32.650002,32.799999,28.300297,98002
2021-01-19,32.950001,32.950001,32.799999,32.849998,28.343439,91750
2021-01-20,32.750000,32.750000,32.200001,32.250000,27.825750,367957
2021-01-21,32.250000,32.700001,32.250000,32.299999,27.868891,112585
2021-01-22,32.650002,32.650002,32.250000,32.400002,27.955173,65682
2021-01-25,32.500000,32.599998,32.400002,32.599998,28.127733,80190
2021-01-26,32.599998,32.650002,32.299999,32.299999,27.868891,103500
2021-01-27,32.799999,32.799999,32.299999,32.299999,27.868891,57610
2021-01-28,32.299999,32.450001,32.150002,32.200001,27.782610,100891
2021-01-29,32.200001,32.400002,32.099998,32.099998,27.696327,157000
2021-02-01,32.400002,32.400002,32.200001,32.200001,27.782610,92001
2021-02-02,32.150002,32.450001,32.099998,32.250000,27.825750,96282
2021-02-03,32.250000,32.349998,32.150002,32.250000,27.825750,59256
2021-02-04,32.150002,32.250000,32.099998,32.099998,27.696327,136805
2021-02-05,32.200001,32.599998,32.200001,32.250000,27.825750,72100
2021-02-17,33.000000,33.000000,32.599998,32.750000,28.257158,240388
2021-02-18,32.750000,33.000000,32.700001,32.849998,28.343439,79212
2021-02-19,32.750000,32.799999,32.549999,32.750000,28.257158,114622
2021-02-22,32.799999,32.950001,32.799999,32.950001,28.429720,179509
2021-02-23,32.950001,33.049999,32.799999,33.000000,28.472860,328641
2021-02-24,33.000000,33.049999,32.900002,33.000000,28.472860,193501
2021-02-25,33.000000,33.099998,32.950001,33.000000,28.472860,178750
2021-02-26,32.950001,33.049999,32.599998,32.950001,28.429720,243500
2021-03-02,33.000000,33.150002,32.400002,32.549999,28.084595,542180
2021-03-03,32.849998,33.200001,32.849998,33.049999,28.516001,405251
2021-03-04,33.000000,33.049999,32.799999,33.000000,28.472860,263370
2021-03-05,33.000000,33.000000,32.900002,32.900002,28.386581,78055
2021-03-08,33.150002,33.150002,32.900002,33.000000,28.472860,197111
2021-03-09,33.099998,33.099998,32.950001,33.049999,28.516001,268115
2021-03-10,33.099998,33.099998,32.950001,33.049999,28.516001,272873
2021-03-11,33.049999,33.150002,32.950001,33.049999,28.516001,302750
2021-03-12,33.099998,33.099998,32.950001,33.099998,28.559141,266052
2021-03-15,33.099998,33.099998,32.950001,33.000000,28.472860,249500
2021-03-16,33.000000,33.099998,33.000000,33.099998,28.559141,107754
2021-03-17,33.000000,33.099998,32.950001,33.000000,28.472860,225086
2021-03-18,33.049999,33.250000,33.049999,33.049999,28.516001,411733
2021-03-19,33.049999,33.099998,32.900002,32.950001,28.429720,334231
2021-03-22,33.000000,33.150002,32.950001,33.099998,28.559141,184451
2021-03-23,33.200001,33.200001,32.900002,33.000000,28.472860,270151
2021-03-24,33.150002,33.650002,33.099998,33.549999,28.947409,758401
2021-03-25,34.000000,34.150002,33.700001,34.000000,29.335674,562624
2021-03-26,34.000000,34.099998,33.799999,34.099998,29.421955,502888
2021-03-29,34.299999,34.599998,34.250000,34.349998,29.637657,419887
2021-03-30,34.500000,34.549999,34.450001,34.500000,29.767082,538650
2021-03-31,34.549999,34.650002,34.500000,34.599998,29.853361,374546
2021-04-01,34.549999,34.650002,34.150002,34.500000,29.767082,337100
2021-04-07,34.849998,34.900002,34.599998,34.700001,29.939646,234137
2021-04-08,34.700001,34.799999,34.599998,34.750000,29.982786,291252
2021-04-09,34.849998,34.950001,34.700001,34.799999,30.025927,231373
2021-04-12,34.849998,35.049999,34.799999,34.849998,30.069065,498743
2021-04-13,34.950001,35.049999,34.849998,34.849998,30.069065,361476
2021-04-14,34.849998,35.000000,34.849998,34.900002,30.112209,301019
2021-04-15,34.900002,35.250000,34.900002,35.150002,30.327911,429706
2021-04-16,35.200001,35.549999,35.150002,35.500000,30.629898,312850
2021-04-19,35.500000,37.000000,35.500000,36.900002,31.837837,939538
2021-04-20,36.900002,36.950001,36.500000,36.799999,31.751554,751533
2021-04-21,36.750000,37.150002,36.049999,37.049999,31.967258,797703
2021-04-22,37.200001,37.799999,36.900002,37.049999,31.967258,819603
2021-04-23,36.950001,37.000000,36.599998,36.700001,31.665272,307657
2021-04-26,36.450001,36.750000,36.299999,36.700001,31.665272,479750
2021-04-27,36.799999,37.049999,36.700001,37.049999,31.967258,308000
2021-04-28,37.150002,37.799999,37.150002,37.799999,32.614368,598798
2021-04-29,39.000000,39.000000,37.349998,37.500000,32.355522,584953
2021-05-03,37.500000,37.500000,36.799999,36.950001,31.880976,480500
2021-05-04,36.950001,37.349998,35.450001,35.950001,31.018164,930085
2021-05-05,35.950001,36.349998,35.650002,36.049999,31.104443,259009
2021-05-06,35.599998,36.200001,35.599998,36.099998,31.147581,422002
2021-05-07,36.000000,36.299999,36.000000,36.200001,31.233868,137510
2021-05-10,36.200001,36.400002,36.150002,36.250000,31.277006,214133
2021-05-11,36.450001,36.450001,35.799999,35.849998,30.931877,692949
2021-05-12,35.700001,35.950001,33.900002,34.400002,29.680801,955620
2021-05-13,33.799999,35.500000,33.500000,34.400002,29.680801,623027
2021-05-14,34.549999,34.900002,34.299999,34.650002,29.896505,262117
2021-05-17,33.599998,35.000000,33.599998,34.099998,29.421955,674600
2021-05-18,33.849998,34.750000,33.849998,34.650002,29.896505,327055
2021-05-19,35.200001,35.200001,34.200001,34.500000,29.767082,256626
2021-05-20,34.549999,35.299999,34.450001,34.549999,29.810221,140000
2021-05-21,34.599998,35.099998,34.599998,34.849998,30.069065,158010
2021-05-24,34.599998,34.950001,34.599998,34.799999,30.025927,149085
2021-05-25,34.799999,35.200001,34.799999,35.049999,30.241627,142434
2021-05-26,35.000000,35.000000,34.700001,34.950001,30.155350,233345
2021-05-27,34.849998,35.400002,34.299999,35.000000,30.198490,273056
2021-05-28,35.000000,35.099998,34.950001,35.049999,30.241627,82001
2021-05-31,35.049999,35.200001,34.950001,35.000000,30.198490,238122
2021-06-01,35.000000,35.150002,34.950001,35.000000,30.198490,105269
2021-06-02,35.000000,35.099998,34.950001,35.049999,30.241627,112284
2021-06-03,35.099998,35.400002,34.950001,35.250000,30.414192,244011
2021-06-04,35.200001,35.849998,35.200001,35.599998,30.716177,213243
2021-06-07,35.500000,35.700001,35.049999,35.200001,30.371050,228142
2021-06-08,35.299999,35.299999,35.099998,35.200001,30.371050,76004
2021-06-09,35.150002,35.200001,35.000000,35.000000,30.198490,172275
2021-06-10,35.000000,35.099998,34.950001,35.049999,30.241627,80598
2021-06-11,35.000000,35.299999,35.000000,35.099998,30.284767,102037
2021-06-15,35.099998,35.250000,35.049999,35.150002,30.327911,137596
2021-06-16,35.099998,35.150002,35.049999,35.150002,30.327911,165020
2021-06-17,35.000000,35.200001,35.000000,35.200001,30.371050,85191
2021-06-18,35.200001,35.250000,35.049999,35.200001,30.371050,182107
2021-06-21,35.000000,35.150002,34.849998,34.900002,30.112209,267406
2021-06-22,35.099998,35.200001,35.000000,35.099998,30.284767,143158
2021-06-23,35.099998,35.400002,35.049999,35.299999,30.457331,264600
2021-06-24,35.400002,35.500000,35.299999,35.400002,30.543615,79864
2021-06-25,35.400002,35.599998,35.349998,35.450001,30.586758,98123
2021-06-28,35.450001,35.500000,35.349998,35.450001,30.586758,111050
2021-06-29,35.500000,35.500000,35.299999,35.349998,30.500473,109092
2021-06-30,35.349998,35.700001,35.349998,35.599998,30.716177,279361
2021-07-01,35.599998,35.750000,35.549999,35.599998,30.716177,186210
2021-07-02,35.599998,35.700001,35.549999,35.599998,30.716177,176060
2021-07-05,35.599998,35.799999,35.599998,35.599998,30.716177,121083
2021-07-06,35.599998,35.650002,35.549999,35.650002,30.759319,72303
2021-07-07,35.799999,35.799999,35.599998,35.799999,30.888739,95512
2021-07-08,36.000000,36.000000,35.700001,35.900002,30.975019,120256
2021-07-09,35.799999,35.849998,35.549999,35.799999,30.888739,184000
2021-07-12,35.950001,35.950001,35.750000,35.799999,30.888739,150289
2021-07-13,35.799999,36.049999,35.799999,36.000000,31.061302,248010
2021-07-14,36.000000,36.150002,35.650002,35.849998,30.931877,166437
2021-07-15,35.849998,36.000000,35.799999,36.000000,31.061302,69111
2021-07-16,36.099998,36.099998,35.900002,36.000000,31.061302,110208
2021-07-19,36.000000,36.099998,35.900002,36.049999,31.104443,124630
2021-07-20,36.000000,36.000000,35.900002,35.950001,31.018164,107198
2021-07-21,35.950001,36.000000,35.849998,35.950001,31.018164,111206
2021-07-22,36.200001,36.200001,36.049999,36.150002,31.190727,160266
2021-07-23,36.150002,36.250000,36.150002,36.200001,31.233868,118001
2021-07-26,36.049999,36.200001,35.849998,35.900002,30.975019,173008
2021-07-27,35.900002,35.900002,35.799999,35.900002,30.975019,73100
2021-07-28,35.799999,35.849998,35.549999,35.650002,30.759319,201100
2021-07-29,35.650002,36.049999,35.650002,35.950001,31.018164,195084
2021-07-30,36.049999,36.049999,35.900002,35.900002,30.975019,99200
2021-08-02,36.000000,36.099998,35.849998,36.000000,31.061302,176452
2021-08-03,36.000000,36.049999,36.000000,36.049999,31.104443,89449
2021-08-04,36.000000,36.049999,35.950001,36.000000,31.061302,53000
2021-08-05,36.000000,36.000000,35.900002,35.950001,31.018164,84144
2021-08-06,35.950001,36.000000,35.900002,35.950001,31.018164,72002
2021-08-09,35.950001,35.950001,35.599998,35.799999,30.888739,177070
2021-08-10,35.950001,36.000000,35.700001,35.849998,30.931877,134767
2021-08-11,35.750000,35.849998,35.650002,35.750000,30.845602,159555
2021-08-12,35.799999,35.799999,35.700001,35.750000,30.845602,78382
2021-08-13,35.750000,35.750000,35.450001,35.549999,30.673037,189000
2021-08-16,35.500000,35.700001,35.400002,35.400002,30.543615,130354
2021-08-17,35.400002,35.400002,35.400002,35.400002,30.543615,0
2021-08-18,35.299999,35.599998,35.000000,35.500000,30.629898,126662
2021-08-19,35.500000,35.500000,35.099998,35.150002,30.327911,194760
2021-08-20,35.200001,35.200001,35.000000,35.099998,30.284767,154300
2021-08-23,35.099998,35.450001,35.099998,35.400002,30.543615,455640
